Q2	x	z	ALL_lower	ALL	ALL_upper
5.903800000000000182e+03	7.498900000000000010e-02	6.500000000000000222e-01	3.068899999999999961e-01	3.143500000000000183e-01	3.278699999999999948e-01
1.000000000000000000e+00	7.498900000000000010e-02	6.999999999999999556e-01	3.768400000000000083e-01	3.992899999999999783e-01	4.156500000000000195e-01
1.049900000000000055e+00	7.498900000000000010e-02	6.999999999999999556e-01	3.634999999999999898e-01	3.848400000000000154e-01	4.004499999999999726e-01
1.866900000000000004e+00	7.498900000000000010e-02	6.999999999999999556e-01	2.557800000000000074e-01	2.683499999999999774e-01	2.781299999999999883e-01
3.319900000000000073e+00	7.498900000000000010e-02	6.999999999999999556e-01	2.418500000000000094e-01	2.514399999999999968e-01	2.601800000000000224e-01
5.903800000000000381e+00	7.498900000000000010e-02	6.999999999999999556e-01	2.520999999999999908e-01	2.615399999999999947e-01	2.699900000000000078e-01
1.049900000000000055e+01	7.498900000000000010e-02	6.999999999999999556e-01	2.607599999999999918e-01	2.701999999999999957e-01	2.783499999999999863e-01
1.866900000000000048e+01	7.498900000000000010e-02	6.999999999999999556e-01	2.676399999999999890e-01	2.767499999999999960e-01	2.854400000000000270e-01
3.319899999999999807e+01	7.498900000000000010e-02	6.999999999999999556e-01	2.739900000000000113e-01	2.827100000000000168e-01	2.918700000000000183e-01
5.903799999999999670e+01	7.498900000000000010e-02	6.999999999999999556e-01	2.797799999999999732e-01	2.881400000000000072e-01	2.976800000000000002e-01
1.049899999999999949e+02	7.498900000000000010e-02	6.999999999999999556e-01	2.850400000000000156e-01	2.930400000000000227e-01	3.029899999999999816e-01
1.866899999999999977e+02	7.498900000000000010e-02	6.999999999999999556e-01	2.898899999999999810e-01	2.975900000000000212e-01	3.078799999999999870e-01
3.319900000000000091e+02	7.498900000000000010e-02	6.999999999999999556e-01	2.943700000000000205e-01	3.018299999999999872e-01	3.124299999999999855e-01
5.903799999999999955e+02	7.498900000000000010e-02	6.999999999999999556e-01	2.985200000000000076e-01	3.057599999999999763e-01	3.166399999999999770e-01
1.049900000000000091e+03	7.498900000000000010e-02	6.999999999999999556e-01	3.024299999999999766e-01	3.094600000000000128e-01	3.206100000000000061e-01
1.866900000000000091e+03	7.498900000000000010e-02	6.999999999999999556e-01	3.060700000000000087e-01	3.129299999999999859e-01	3.243300000000000072e-01
3.319900000000000091e+03	7.498900000000000010e-02	6.999999999999999556e-01	3.095100000000000073e-01	3.162200000000000011e-01	3.278599999999999848e-01
5.903800000000000182e+03	7.498900000000000010e-02	6.999999999999999556e-01	3.130899999999999794e-01	3.193500000000000227e-01	3.312200000000000144e-01
1.000000000000000000e+00	7.498900000000000010e-02	7.500000000000000000e-01	3.808199999999999918e-01	4.007499999999999951e-01	4.159800000000000164e-01
1.049900000000000055e+00	7.498900000000000010e-02	7.500000000000000000e-01	3.674899999999999833e-01	3.864099999999999757e-01	4.010299999999999976e-01
1.866900000000000004e+00	7.498900000000000010e-02	7.500000000000000000e-01	2.596999999999999864e-01	2.703800000000000092e-01	2.802600000000000091e-01
3.319900000000000073e+00	7.498900000000000010e-02	7.500000000000000000e-01	2.459000000000000075e-01	2.543400000000000105e-01	2.629400000000000071e-01
5.903800000000000381e+00	7.498900000000000010e-02	7.500000000000000000e-01	2.564199999999999813e-01	2.653800000000000048e-01	2.733099999999999974e-01
1.049900000000000055e+01	7.498900000000000010e-02	7.500000000000000000e-01	2.656399999999999872e-01	2.745099999999999763e-01	2.818300000000000249e-01
1.866900000000000048e+01	7.498900000000000010e-02	7.500000000000000000e-01	2.730099999999999749e-01	2.805199999999999916e-01	2.889700000000000046e-01
3.319899999999999807e+01	7.498900000000000010e-02	7.500000000000000000e-01	2.796000000000000152e-01	2.862000000000000099e-01	2.954300000000000259e-01
5.903799999999999670e+01	7.498900000000000010e-02	7.500000000000000000e-01	2.855500000000000260e-01	2.919900000000000273e-01	3.012299999999999978e-01
1.049899999999999949e+02	7.498900000000000010e-02	7.500000000000000000e-01	2.909999999999999809e-01	2.972600000000000242e-01	3.065200000000000147e-01
1.866899999999999977e+02	7.498900000000000010e-02	7.500000000000000000e-01	2.963999999999999968e-01	3.020399999999999752e-01	3.113400000000000056e-01
3.319900000000000091e+02	7.498900000000000010e-02	7.500000000000000000e-01	3.012299999999999978e-01	3.064999999999999947e-01	3.158400000000000096e-01
5.903799999999999955e+02	7.498900000000000010e-02	7.500000000000000000e-01	3.054299999999999793e-01	3.107599999999999807e-01	3.199699999999999767e-01
1.049900000000000091e+03	7.498900000000000010e-02	7.500000000000000000e-01	3.090300000000000269e-01	3.150399999999999867e-01	3.238699999999999912e-01
1.866900000000000091e+03	7.498900000000000010e-02	7.500000000000000000e-01	3.128699999999999815e-01	3.186300000000000243e-01	3.277599999999999958e-01
3.319900000000000091e+03	7.498900000000000010e-02	7.500000000000000000e-01	3.164399999999999991e-01	3.217099999999999960e-01	3.313599999999999879e-01
5.903800000000000182e+03	7.498900000000000010e-02	7.500000000000000000e-01	3.198400000000000132e-01	3.246700000000000141e-01	3.347899999999999765e-01
1.000000000000000000e+00	7.498900000000000010e-02	8.000000000000000444e-01	3.881299999999999750e-01	4.037499999999999978e-01	4.232099999999999751e-01
1.049900000000000055e+00	7.498900000000000010e-02	8.000000000000000444e-01	3.748600000000000265e-01	3.894199999999999884e-01	4.081299999999999928e-01
1.866900000000000004e+00	7.498900000000000010e-02	8.000000000000000444e-01	2.650600000000000178e-01	2.732999999999999874e-01	2.839599999999999902e-01
3.319900000000000073e+00	7.498900000000000010e-02	8.000000000000000444e-01	2.510899999999999799e-01	2.587499999999999800e-01	2.672200000000000131e-01
5.903800000000000381e+00	7.498900000000000010e-02	8.000000000000000444e-01	2.619600000000000262e-01	2.687399999999999789e-01	2.780799999999999939e-01
1.049900000000000055e+01	7.498900000000000010e-02	8.000000000000000444e-01	2.720000000000000195e-01	2.761399999999999966e-01	2.878800000000000248e-01
1.866900000000000048e+01	7.498900000000000010e-02	8.000000000000000444e-01	2.799900000000000166e-01	2.838200000000000167e-01	2.960300000000000153e-01
3.319899999999999807e+01	7.498900000000000010e-02	8.000000000000000444e-01	2.869599999999999929e-01	2.912600000000000189e-01	3.033399999999999985e-01
5.903799999999999670e+01	7.498900000000000010e-02	8.000000000000000444e-01	2.919200000000000128e-01	2.978700000000000236e-01	3.093500000000000139e-01
1.049899999999999949e+02	7.498900000000000010e-02	8.000000000000000444e-01	2.970499999999999807e-01	3.033500000000000085e-01	3.146999999999999797e-01
1.866899999999999977e+02	7.498900000000000010e-02	8.000000000000000444e-01	3.021400000000000197e-01	3.090999999999999859e-01	3.195500000000000007e-01
3.319900000000000091e+02	7.498900000000000010e-02	8.000000000000000444e-01	3.068600000000000216e-01	3.141599999999999948e-01	3.240299999999999847e-01
5.903799999999999955e+02	7.498900000000000010e-02	8.000000000000000444e-01	3.112699999999999911e-01	3.187800000000000078e-01	3.281899999999999817e-01
1.049900000000000091e+03	7.498900000000000010e-02	8.000000000000000444e-01	3.153599999999999737e-01	3.230399999999999938e-01	3.320500000000000118e-01
1.866900000000000091e+03	7.498900000000000010e-02	8.000000000000000444e-01	3.191999999999999837e-01	3.268599999999999839e-01	3.356600000000000139e-01
3.319900000000000091e+03	7.498900000000000010e-02	8.000000000000000444e-01	3.228199999999999958e-01	3.302100000000000035e-01	3.390400000000000080e-01
5.903800000000000182e+03	7.498900000000000010e-02	8.000000000000000444e-01	3.262300000000000200e-01	3.333599999999999897e-01	3.422299999999999787e-01
1.000000000000000000e+00	1.000000000000000056e-01	2.000000000000000111e-01	3.943699999999999983e-01	4.214499999999999913e-01	4.446899999999999742e-01
1.049900000000000055e+00	1.000000000000000056e-01	2.000000000000000111e-01	3.782099999999999906e-01	4.037999999999999923e-01	4.253700000000000259e-01
1.866900000000000004e+00	1.000000000000000056e-01	2.000000000000000111e-01	2.525100000000000122e-01	2.669900000000000051e-01	2.786899999999999933e-01
3.319900000000000073e+00	1.000000000000000056e-01	2.000000000000000111e-01	2.343300000000000105e-01	2.436300000000000132e-01	2.543400000000000105e-01
5.903800000000000381e+00	1.000000000000000056e-01	2.000000000000000111e-01	2.425299999999999956e-01	2.487699999999999911e-01	2.599400000000000044e-01
1.049900000000000055e+01	1.000000000000000056e-01	2.000000000000000111e-01	2.481599999999999917e-01	2.546900000000000275e-01	2.655000000000000138e-01
1.866900000000000048e+01	1.000000000000000056e-01	2.000000000000000111e-01	2.531800000000000161e-01	2.600700000000000234e-01	2.705000000000000182e-01
3.319899999999999807e+01	1.000000000000000056e-01	2.000000000000000111e-01	2.577900000000000191e-01	2.657900000000000262e-01	2.750900000000000012e-01
5.903799999999999670e+01	1.000000000000000056e-01	2.000000000000000111e-01	2.621200000000000196e-01	2.697599999999999998e-01	2.790699999999999847e-01
1.049899999999999949e+02	1.000000000000000056e-01	2.000000000000000111e-01	2.662200000000000122e-01	2.737399999999999833e-01	2.827999999999999958e-01
1.866899999999999977e+02	1.000000000000000056e-01	2.000000000000000111e-01	2.701100000000000168e-01	2.777100000000000124e-01	2.863399999999999834e-01
3.319900000000000091e+02	1.000000000000000056e-01	2.000000000000000111e-01	2.738399999999999723e-01	2.810799999999999965e-01	2.897500000000000075e-01
5.903799999999999955e+02	1.000000000000000056e-01	2.000000000000000111e-01	2.774099999999999899e-01	2.850599999999999801e-01	2.930499999999999772e-01
1.049900000000000091e+03	1.000000000000000056e-01	2.000000000000000111e-01	2.809900000000000175e-01	2.884599999999999942e-01	2.961300000000000043e-01
1.866900000000000091e+03	1.000000000000000056e-01	2.000000000000000111e-01	2.847299999999999831e-01	2.916699999999999848e-01	2.991199999999999970e-01
3.319900000000000091e+03	1.000000000000000056e-01	2.000000000000000111e-01	2.878000000000000003e-01	2.946500000000000230e-01	3.020100000000000007e-01
5.903800000000000182e+03	1.000000000000000056e-01	2.000000000000000111e-01	2.904399999999999760e-01	2.971599999999999797e-01	3.047599999999999754e-01
1.000000000000000000e+00	1.000000000000000056e-01	2.500000000000000000e-01	4.050799999999999956e-01	4.388500000000000179e-01	4.683700000000000085e-01
1.049900000000000055e+00	1.000000000000000056e-01	2.500000000000000000e-01	3.886499999999999955e-01	4.203200000000000269e-01	4.480199999999999738e-01
1.866900000000000004e+00	1.000000000000000056e-01	2.500000000000000000e-01	2.605100000000000193e-01	2.775199999999999889e-01	2.926500000000000212e-01
3.319900000000000073e+00	1.000000000000000056e-01	2.500000000000000000e-01	2.421599999999999864e-01	2.535499999999999976e-01	2.662499999999999867e-01
5.903800000000000381e+00	1.000000000000000056e-01	2.500000000000000000e-01	2.508699999999999819e-01	2.588799999999999990e-01	2.702700000000000102e-01
1.049900000000000055e+01	1.000000000000000056e-01	2.500000000000000000e-01	2.583099999999999841e-01	2.645399999999999974e-01	2.763800000000000145e-01
1.866900000000000048e+01	1.000000000000000056e-01	2.500000000000000000e-01	2.634699999999999820e-01	2.699500000000000233e-01	2.820300000000000029e-01
3.319899999999999807e+01	1.000000000000000056e-01	2.500000000000000000e-01	2.682200000000000140e-01	2.750600000000000267e-01	2.871400000000000063e-01
5.903799999999999670e+01	1.000000000000000056e-01	2.500000000000000000e-01	2.726899999999999880e-01	2.797799999999999732e-01	2.913600000000000079e-01
1.049899999999999949e+02	1.000000000000000056e-01	2.500000000000000000e-01	2.769099999999999895e-01	2.847799999999999776e-01	2.952699999999999769e-01
1.866899999999999977e+02	1.000000000000000056e-01	2.500000000000000000e-01	2.809400000000000230e-01	2.886299999999999977e-01	2.989999999999999880e-01
3.319900000000000091e+02	1.000000000000000056e-01	2.500000000000000000e-01	2.847799999999999776e-01	2.921500000000000208e-01	3.025700000000000056e-01
5.903799999999999955e+02	1.000000000000000056e-01	2.500000000000000000e-01	2.884300000000000197e-01	2.954499999999999904e-01	3.059700000000000197e-01
1.049900000000000091e+03	1.000000000000000056e-01	2.500000000000000000e-01	2.918899999999999828e-01	2.990399999999999725e-01	3.091900000000000204e-01
1.866900000000000091e+03	1.000000000000000056e-01	2.500000000000000000e-01	2.952099999999999724e-01	3.027400000000000091e-01	3.123000000000000220e-01
3.319900000000000091e+03	1.000000000000000056e-01	2.500000000000000000e-01	2.983700000000000241e-01	3.058699999999999752e-01	3.152699999999999947e-01
5.903800000000000182e+03	1.000000000000000056e-01	2.500000000000000000e-01	3.013899999999999912e-01	3.088699999999999779e-01	3.181200000000000139e-01
1.000000000000000000e+00	1.000000000000000056e-01	2.999999999999999889e-01	4.323699999999999766e-01	4.685699999999999865e-01	4.985899999999999777e-01
1.049900000000000055e+00	1.000000000000000056e-01	2.999999999999999889e-01	4.142799999999999816e-01	4.481899999999999773e-01	4.762799999999999812e-01
1.866900000000000004e+00	1.000000000000000056e-01	2.999999999999999889e-01	2.746999999999999997e-01	2.927000000000000157e-01	3.079700000000000215e-01
3.319900000000000073e+00	1.000000000000000056e-01	2.999999999999999889e-01	2.538599999999999746e-01	2.656499999999999972e-01	2.785699999999999843e-01
5.903800000000000381e+00	1.000000000000000056e-01	2.999999999999999889e-01	2.620799999999999796e-01	2.704799999999999982e-01	2.820900000000000074e-01
1.049900000000000055e+01	1.000000000000000056e-01	2.999999999999999889e-01	2.693400000000000238e-01	2.763200000000000101e-01	2.880199999999999982e-01
1.866900000000000048e+01	1.000000000000000056e-01	2.999999999999999889e-01	2.744300000000000073e-01	2.817500000000000004e-01	2.936400000000000121e-01
3.319899999999999807e+01	1.000000000000000056e-01	2.999999999999999889e-01	2.791500000000000092e-01	2.867500000000000049e-01	2.987699999999999800e-01
5.903799999999999670e+01	1.000000000000000056e-01	2.999999999999999889e-01	2.836199999999999832e-01	2.911400000000000099e-01	3.035499999999999865e-01
1.049899999999999949e+02	1.000000000000000056e-01	2.999999999999999889e-01	2.878600000000000048e-01	2.954300000000000259e-01	3.080499999999999905e-01
1.866899999999999977e+02	1.000000000000000056e-01	2.999999999999999889e-01	2.919100000000000028e-01	2.991900000000000115e-01	3.121200000000000085e-01
3.319900000000000091e+02	1.000000000000000056e-01	2.999999999999999889e-01	2.957699999999999774e-01	3.033100000000000240e-01	3.157099999999999906e-01
5.903799999999999955e+02	1.000000000000000056e-01	2.999999999999999889e-01	2.994499999999999940e-01	3.069299999999999806e-01	3.191499999999999893e-01
1.049900000000000091e+03	1.000000000000000056e-01	2.999999999999999889e-01	3.029399999999999871e-01	3.103500000000000147e-01	3.224000000000000199e-01
1.866900000000000091e+03	1.000000000000000056e-01	2.999999999999999889e-01	3.062799999999999967e-01	3.135999999999999899e-01	3.255199999999999760e-01
3.319900000000000091e+03	1.000000000000000056e-01	2.999999999999999889e-01	3.094700000000000228e-01	3.166999999999999815e-01	3.285199999999999787e-01
5.903800000000000182e+03	1.000000000000000056e-01	2.999999999999999889e-01	3.125200000000000200e-01	3.196499999999999897e-01	3.313999999999999724e-01
1.000000000000000000e+00	1.000000000000000056e-01	3.499999999999999778e-01	4.536700000000000177e-01	4.946499999999999786e-01	5.196600000000000108e-01
1.049900000000000055e+00	1.000000000000000056e-01	3.499999999999999778e-01	4.345100000000000073e-01	4.725599999999999801e-01	4.960100000000000064e-01
1.866900000000000004e+00	1.000000000000000056e-01	3.499999999999999778e-01	2.872000000000000108e-01	3.048100000000000254e-01	3.190399999999999903e-01
3.319900000000000073e+00	1.000000000000000056e-01	3.499999999999999778e-01	2.641299999999999759e-01	2.755400000000000071e-01	2.880300000000000082e-01
5.903800000000000381e+00	1.000000000000000056e-01	3.499999999999999778e-01	2.719699999999999895e-01	2.811699999999999755e-01	2.916799999999999948e-01
1.049900000000000055e+01	1.000000000000000056e-01	3.499999999999999778e-01	2.785900000000000043e-01	2.869499999999999829e-01	2.979100000000000081e-01
1.866900000000000048e+01	1.000000000000000056e-01	3.499999999999999778e-01	2.837600000000000122e-01	2.922500000000000098e-01	3.036400000000000210e-01
3.319899999999999807e+01	1.000000000000000056e-01	3.499999999999999778e-01	2.885900000000000132e-01	2.968899999999999872e-01	3.089000000000000079e-01
5.903799999999999670e+01	1.000000000000000056e-01	3.499999999999999778e-01	2.931500000000000217e-01	3.007500000000000173e-01	3.138000000000000234e-01
1.049899999999999949e+02	1.000000000000000056e-01	3.499999999999999778e-01	2.974899999999999767e-01	3.045100000000000029e-01	3.184299999999999908e-01
1.866899999999999977e+02	1.000000000000000056e-01	3.499999999999999778e-01	3.016300000000000092e-01	3.085899999999999754e-01	3.227999999999999758e-01
3.319900000000000091e+02	1.000000000000000056e-01	3.499999999999999778e-01	3.055499999999999883e-01	3.124299999999999855e-01	3.269099999999999784e-01
5.903799999999999955e+02	1.000000000000000056e-01	3.499999999999999778e-01	3.093000000000000194e-01	3.165999999999999925e-01	3.307700000000000085e-01
1.049900000000000091e+03	1.000000000000000056e-01	3.499999999999999778e-01	3.128400000000000070e-01	3.205799999999999761e-01	3.342999999999999861e-01
1.866900000000000091e+03	1.000000000000000056e-01	3.499999999999999778e-01	3.162300000000000111e-01	3.243599999999999817e-01	3.374800000000000022e-01
3.319900000000000091e+03	1.000000000000000056e-01	3.499999999999999778e-01	3.194699999999999762e-01	3.274799999999999933e-01	3.405199999999999894e-01
5.903800000000000182e+03	1.000000000000000056e-01	3.499999999999999778e-01	3.225399999999999934e-01	3.302999999999999825e-01	3.434099999999999930e-01
1.000000000000000000e+00	1.000000000000000056e-01	4.000000000000000222e-01	4.704499999999999793e-01	5.094899999999999984e-01	5.309899999999999620e-01
1.049900000000000055e+00	1.000000000000000056e-01	4.000000000000000222e-01	4.501800000000000246e-01	4.863299999999999845e-01	5.067899999999999627e-01
1.866900000000000004e+00	1.000000000000000056e-01	4.000000000000000222e-01	2.963399999999999923e-01	3.129399999999999959e-01	3.262100000000000000e-01
3.319900000000000073e+00	1.000000000000000056e-01	4.000000000000000222e-01	2.716100000000000181e-01	2.835300000000000042e-01	2.949899999999999745e-01
5.903800000000000381e+00	1.000000000000000056e-01	4.000000000000000222e-01	2.796199999999999797e-01	2.891500000000000181e-01	2.995800000000000129e-01
1.049900000000000055e+01	1.000000000000000056e-01	4.000000000000000222e-01	2.863100000000000089e-01	2.950400000000000245e-01	3.061800000000000077e-01
1.866900000000000048e+01	1.000000000000000056e-01	4.000000000000000222e-01	2.917600000000000193e-01	3.001900000000000124e-01	3.122099999999999875e-01
3.319899999999999807e+01	1.000000000000000056e-01	4.000000000000000222e-01	2.968399999999999928e-01	3.044999999999999929e-01	3.177499999999999769e-01
5.903799999999999670e+01	1.000000000000000056e-01	4.000000000000000222e-01	3.016099999999999892e-01	3.086999999999999744e-01	3.228900000000000103e-01
1.049899999999999949e+02	1.000000000000000056e-01	4.000000000000000222e-01	3.061200000000000032e-01	3.129700000000000260e-01	3.277200000000000113e-01
1.866899999999999977e+02	1.000000000000000056e-01	4.000000000000000222e-01	3.104100000000000192e-01	3.170299999999999785e-01	3.322499999999999898e-01
3.319900000000000091e+02	1.000000000000000056e-01	4.000000000000000222e-01	3.144399999999999973e-01	3.208599999999999786e-01	3.365099999999999758e-01
5.903799999999999955e+02	1.000000000000000056e-01	4.000000000000000222e-01	3.182800000000000074e-01	3.245899999999999896e-01	3.405500000000000194e-01
1.049900000000000091e+03	1.000000000000000056e-01	4.000000000000000222e-01	3.218799999999999994e-01	3.286000000000000032e-01	3.443399999999999794e-01
1.866900000000000091e+03	1.000000000000000056e-01	4.000000000000000222e-01	3.253400000000000181e-01	3.324300000000000033e-01	3.479599999999999915e-01
3.319900000000000091e+03	1.000000000000000056e-01	4.000000000000000222e-01	3.286100000000000132e-01	3.360299999999999954e-01	3.513800000000000257e-01
5.903800000000000182e+03	1.000000000000000056e-01	4.000000000000000222e-01	3.317399999999999793e-01	3.394699999999999940e-01	3.544300000000000228e-01
1.000000000000000000e+00	1.000000000000000056e-01	4.500000000000000111e-01	4.805099999999999927e-01	5.175499999999999545e-01	5.360099999999999865e-01
1.049900000000000055e+00	1.000000000000000056e-01	4.500000000000000111e-01	4.598099999999999965e-01	4.942699999999999871e-01	5.119299999999999962e-01
1.866900000000000004e+00	1.000000000000000056e-01	4.500000000000000111e-01	3.029200000000000226e-01	3.195500000000000007e-01	3.315400000000000014e-01
3.319900000000000073e+00	1.000000000000000056e-01	4.500000000000000111e-01	2.771399999999999975e-01	2.900900000000000145e-01	3.009899999999999798e-01
5.903800000000000381e+00	1.000000000000000056e-01	4.500000000000000111e-01	2.856400000000000050e-01	2.960599999999999898e-01	3.065899999999999737e-01
1.049900000000000055e+01	1.000000000000000056e-01	4.500000000000000111e-01	2.934300000000000241e-01	3.023399999999999976e-01	3.137199999999999989e-01
1.866900000000000048e+01	1.000000000000000056e-01	4.500000000000000111e-01	2.992600000000000260e-01	3.073600000000000221e-01	3.201700000000000101e-01
3.319899999999999807e+01	1.000000000000000056e-01	4.500000000000000111e-01	3.046400000000000219e-01	3.124100000000000210e-01	3.260500000000000065e-01
5.903799999999999670e+01	1.000000000000000056e-01	4.500000000000000111e-01	3.096300000000000163e-01	3.170999999999999930e-01	3.314400000000000124e-01
1.049899999999999949e+02	1.000000000000000056e-01	4.500000000000000111e-01	3.143199999999999883e-01	3.215199999999999725e-01	3.364699999999999913e-01
1.866899999999999977e+02	1.000000000000000056e-01	4.500000000000000111e-01	3.187300000000000133e-01	3.256899999999999795e-01	3.411699999999999733e-01
3.319900000000000091e+02	1.000000000000000056e-01	4.500000000000000111e-01	3.228599999999999803e-01	3.296100000000000141e-01	3.455500000000000238e-01
5.903799999999999955e+02	1.000000000000000056e-01	4.500000000000000111e-01	3.267499999999999849e-01	3.333200000000000052e-01	3.496699999999999808e-01
1.049900000000000091e+03	1.000000000000000056e-01	4.500000000000000111e-01	3.304300000000000015e-01	3.368099999999999983e-01	3.535599999999999854e-01
1.866900000000000091e+03	1.000000000000000056e-01	4.500000000000000111e-01	3.338999999999999746e-01	3.404300000000000104e-01	3.572299999999999920e-01
3.319900000000000091e+03	1.000000000000000056e-01	4.500000000000000111e-01	3.372100000000000097e-01	3.439900000000000180e-01	3.606900000000000106e-01
5.903800000000000182e+03	1.000000000000000056e-01	4.500000000000000111e-01	3.403399999999999759e-01	3.473399999999999821e-01	3.639899999999999802e-01
1.000000000000000000e+00	1.000000000000000056e-01	5.000000000000000000e-01	4.847099999999999742e-01	5.212499999999999911e-01	5.379099999999999993e-01
1.049900000000000055e+00	1.000000000000000056e-01	5.000000000000000000e-01	4.642000000000000015e-01	4.982800000000000007e-01	5.143699999999999939e-01
1.866900000000000004e+00	1.000000000000000056e-01	5.000000000000000000e-01	3.078199999999999825e-01	3.246899999999999786e-01	3.364900000000000113e-01
3.319900000000000073e+00	1.000000000000000056e-01	5.000000000000000000e-01	2.822999999999999954e-01	2.959800000000000209e-01	3.069299999999999806e-01
5.903800000000000381e+00	1.000000000000000056e-01	5.000000000000000000e-01	2.911099999999999799e-01	3.027400000000000091e-01	3.132499999999999729e-01
1.049900000000000055e+01	1.000000000000000056e-01	5.000000000000000000e-01	2.993399999999999950e-01	3.091599999999999904e-01	3.209500000000000131e-01
1.866900000000000048e+01	1.000000000000000056e-01	5.000000000000000000e-01	3.064799999999999747e-01	3.148099999999999787e-01	3.277399999999999758e-01
3.319899999999999807e+01	1.000000000000000056e-01	5.000000000000000000e-01	3.120999999999999885e-01	3.200999999999999956e-01	3.339099999999999846e-01
5.903799999999999670e+01	1.000000000000000056e-01	5.000000000000000000e-01	3.172699999999999965e-01	3.249600000000000266e-01	3.395199999999999885e-01
1.049899999999999949e+02	1.000000000000000056e-01	5.000000000000000000e-01	3.220600000000000129e-01	3.294900000000000051e-01	3.447000000000000064e-01
1.866899999999999977e+02	1.000000000000000056e-01	5.000000000000000000e-01	3.265000000000000124e-01	3.336899999999999866e-01	3.494599999999999929e-01
3.319900000000000091e+02	1.000000000000000056e-01	5.000000000000000000e-01	3.306700000000000195e-01	3.376500000000000057e-01	3.538999999999999924e-01
5.903799999999999955e+02	1.000000000000000056e-01	5.000000000000000000e-01	3.345899999999999985e-01	3.413900000000000268e-01	3.580800000000000094e-01
1.049900000000000091e+03	1.000000000000000056e-01	5.000000000000000000e-01	3.382499999999999951e-01	3.448700000000000099e-01	3.619899999999999785e-01
1.866900000000000091e+03	1.000000000000000056e-01	5.000000000000000000e-01	3.417100000000000137e-01	3.481799999999999895e-01	3.656599999999999850e-01
3.319900000000000091e+03	1.000000000000000056e-01	5.000000000000000000e-01	3.449800000000000089e-01	3.514100000000000001e-01	3.690999999999999837e-01
5.903800000000000182e+03	1.000000000000000056e-01	5.000000000000000000e-01	3.480800000000000005e-01	3.547500000000000098e-01	3.723899999999999988e-01
1.000000000000000000e+00	1.000000000000000056e-01	5.500000000000000444e-01	4.848799999999999777e-01	5.216800000000000326e-01	5.385299999999999532e-01
1.049900000000000055e+00	1.000000000000000056e-01	5.500000000000000444e-01	4.649800000000000044e-01	4.993900000000000006e-01	5.157500000000000417e-01
1.866900000000000004e+00	1.000000000000000056e-01	5.500000000000000444e-01	3.114399999999999946e-01	3.288699999999999957e-01	3.412600000000000078e-01
3.319900000000000073e+00	1.000000000000000056e-01	5.500000000000000444e-01	2.868700000000000139e-01	3.011699999999999933e-01	3.125899999999999790e-01
5.903800000000000381e+00	1.000000000000000056e-01	5.500000000000000444e-01	2.958999999999999964e-01	3.087199999999999944e-01	3.192999999999999727e-01
1.049900000000000055e+01	1.000000000000000056e-01	5.500000000000000444e-01	3.045200000000000129e-01	3.154899999999999927e-01	3.274500000000000188e-01
1.866900000000000048e+01	1.000000000000000056e-01	5.500000000000000444e-01	3.119700000000000251e-01	3.214199999999999835e-01	3.345000000000000195e-01
3.319899999999999807e+01	1.000000000000000056e-01	5.500000000000000444e-01	3.186999999999999833e-01	3.268599999999999839e-01	3.408399999999999763e-01
5.903799999999999670e+01	1.000000000000000056e-01	5.500000000000000444e-01	3.239199999999999857e-01	3.317899999999999738e-01	3.465500000000000247e-01
1.049899999999999949e+02	1.000000000000000056e-01	5.500000000000000444e-01	3.287399999999999767e-01	3.363700000000000023e-01	3.518000000000000016e-01
1.866899999999999977e+02	1.000000000000000056e-01	5.500000000000000444e-01	3.331799999999999762e-01	3.405900000000000039e-01	3.565900000000000181e-01
3.319900000000000091e+02	1.000000000000000056e-01	5.500000000000000444e-01	3.373099999999999987e-01	3.445300000000000029e-01	3.610300000000000176e-01
5.903799999999999955e+02	1.000000000000000056e-01	5.500000000000000444e-01	3.412000000000000033e-01	3.482399999999999940e-01	3.652000000000000246e-01
1.049900000000000091e+03	1.000000000000000056e-01	5.500000000000000444e-01	3.448100000000000054e-01	3.517000000000000126e-01	3.690700000000000092e-01
1.866900000000000091e+03	1.000000000000000056e-01	5.500000000000000444e-01	3.482199999999999740e-01	3.549599999999999977e-01	3.727099999999999858e-01
3.319900000000000091e+03	1.000000000000000056e-01	5.500000000000000444e-01	3.514499999999999846e-01	3.580599999999999894e-01	3.761399999999999744e-01
5.903800000000000182e+03	1.000000000000000056e-01	5.500000000000000444e-01	3.544999999999999818e-01	3.610499999999999821e-01	3.793900000000000050e-01
1.000000000000000000e+00	1.000000000000000056e-01	5.999999999999999778e-01	4.831900000000000084e-01	5.206100000000000172e-01	5.386300000000000532e-01
1.049900000000000055e+00	1.000000000000000056e-01	5.999999999999999778e-01	4.639900000000000135e-01	4.990499999999999936e-01	5.165499999999999536e-01
1.866900000000000004e+00	1.000000000000000056e-01	5.999999999999999778e-01	3.139899999999999913e-01	3.320000000000000173e-01	3.451500000000000123e-01
3.319900000000000073e+00	1.000000000000000056e-01	5.999999999999999778e-01	2.904900000000000260e-01	3.053000000000000158e-01	3.171499999999999875e-01
5.903800000000000381e+00	1.000000000000000056e-01	5.999999999999999778e-01	2.997400000000000064e-01	3.134799999999999809e-01	3.241700000000000137e-01
1.049900000000000055e+01	1.000000000000000056e-01	5.999999999999999778e-01	3.086999999999999744e-01	3.205000000000000071e-01	3.325899999999999967e-01
